"Ease_in_public", "Opening_up_to_others", "Diplomacy", "Persuasion", "Leading", "Taking_responsibility", "Organization", "Vision", "Self_confidence", "Independent_mind", "Creativity", "Autonomy", "Stress_management", "Responsiveness", "Patience", "Respect_for_authority", "Determination", "Ambition", "Work_ethic", "Competitive_spirit", "Social_recognition", "Pay", "Security", "Private_professional_life", "Philantropy", "Need_to_belong", "Need_for_relations", "Need_for_variety"
3.4289,3.4732,6.2962,2.8084,3.718,7.7955,3.7551,7.266,3.0758,8.0081,5.9198,7.5725,5.3889,5.3743,6.8711,9.4457,4.9759,7.115,6.9299,2.4333,7.3444,3.3179,9.1126,2.4796,5.7055,6.7818,6.2904,3.6112
6.0956,3.4732,4.4005,9.3505,3.718,4.3864,6.2243,5.1383,2.21,4.7649,5.1565,6.5363,8.1667,1.0,5.8402,8.5407,8.1845,4.9759,5.9953,5.9889,1.0,5.9964,7.9833,6.8922,5.7055,5.459,7.4614,2.4402
4.3178,5.2589,5.3483,6.5467,1.8223,6.6591,3.7551,6.2021,6.539,5.8459,6.6832,6.5363,6.3148,8.8029,6.8711,4.0158,4.9759,7.115,1.3224,5.9889,4.2721,6.8893,3.4661,7.9953,6.7333,4.1362,3.9484,5.9532
6.0956,6.1518,8.1919,6.5467,4.6659,2.1136,2.1091,5.1383,5.6732,8.0081,6.6832,7.5725,3.537,6.5171,6.8711,6.7308,3.9064,4.9759,2.257,5.9889,4.2721,3.3179,7.9833,7.9953,5.7055,2.8135,6.2904,5.9532
6.0956,6.1518,3.4526,3.743,3.718,7.7955,6.2243,3.0106,7.4048,5.8459,5.1565,5.5,5.3889,7.66,2.7474,5.8258,4.9759,6.0455,4.1262,8.6556,9.3925,5.9964,6.8541,1.0,3.6501,4.1362,6.2904,5.9532
4.2802,4.8018,6.1889,3.0357,7.8985,4.4631,4.9594,3.4858,6.1982,8.7429,8.3049,4.9581,4.5098,7.6872,6.4881,4.0347,6.2174,4.6273,4.8742,4.1015,3.5908,3.0438,3.9345,4.7341,8.7088,9.3556,6.4863,5.4638
3.4289,2.5804,5.3483,5.6121,6.5616,6.6591,5.4012,6.2021,7.4048,8.0081,5.9198,2.3912,5.3889,6.5171,2.7474,6.7308,6.0455,2.8369,7.8645,5.9889,6.3203,4.2107,6.8541,6.8922,7.7611,4.1362,5.1194,2.4402
8.7622,3.4732,4.4005,6.5467,4.6659,4.3864,3.7551,6.2021,4.8074,8.0081,4.3931,3.4275,9.0926,3.0886,5.8402,6.7308,4.9759,7.115,3.1916,6.8778,5.2962,6.8893,9.1126,5.789,6.7333,2.8135,3.9484,2.4402
6.0956,7.0446,4.4005,2.8084,8.4573,4.3864,2.9321,6.2021,3.9416,6.927,9.7366,4.4637,4.463,4.2314,6.8711,2.2059,7.115,6.0455,5.0607,5.9889,6.3203,1.0,4.5954,5.789,8.7888,5.459,6.2904,4.7822
5.2067,7.0446,8.1919,4.6776,2.7701,4.3864,3.7551,8.3298,3.0758,5.8459,9.7366,3.4275,1.6852,5.3743,8.933,4.0158,8.1845,3.9064,6.9299,4.2111,5.2962,5.1036,6.8541,3.5827,6.7333,6.7818,6.2904,3.6112
6.9844,4.3661,4.4005,6.5467,6.5616,3.25,3.7551,3.0106,5.6732,8.0081,7.4466,6.5363,4.463,5.3743,4.8093,7.6357,4.9759,2.8369,4.1262,7.7667,4.2721,4.2107,4.5954,6.8922,6.7333,5.459,3.9484,8.2951
6.0956,3.4732,6.2962,5.6121,1.8223,6.6591,4.5782,5.1383,7.4048,2.6027,8.2099,5.5,7.2407,5.3743,2.7474,5.8258,6.0455,2.8369,6.9299,7.7667,8.3684,1.0,6.8541,6.8922,5.7055,6.7818,5.1194,2.4402
5.2067,6.1518,7.2441,6.5467,4.6659,2.1136,5.4012,4.0745,6.539,6.927,7.4466,7.5725,4.463,6.5171,6.8711,5.8258,1.7674,3.9064,4.1262,5.1,4.2721,5.9964,6.8541,7.9953,5.7055,2.8135,6.2904,3.6112
6.9844,7.9375,7.2441,5.6121,3.718,6.6591,2.9321,4.0745,7.4048,4.7649,5.1565,7.5725,8.1667,1.9457,4.8093,6.7308,4.9759,1.7674,4.1262,5.9889,5.2962,5.1036,4.5954,9.0985,5.7055,4.1362,3.9484,5.9532
2.54,2.5804,3.4526,7.4813,6.5616,6.6591,7.8704,6.2021,3.0758,6.927,4.3931,8.6088,5.3889,3.0886,5.8402,8.5407,6.0455,1.7674,6.9299,5.9889,5.2962,6.8893,3.4661,9.0985,6.7333,4.1362,1.0,5.9532
3.4289,6.1518,8.1919,5.6121,5.6137,4.3864,4.5782,7.266,5.6732,6.927,8.9733,5.5,4.463,5.3743,5.8402,2.2059,2.8369,6.0455,4.1262,5.9889,3.2481,4.2107,3.4661,7.9953,7.7611,4.1362,7.4614,5.9532
5.2067,7.0446,5.3483,4.6776,6.5616,5.5227,2.9321,8.3298,6.539,5.8459,6.6832,1.3549,2.6111,3.0886,2.7474,8.5407,7.115,9.254,2.257,7.7667,8.3684,6.8893,5.7247,4.6859,3.6501,6.7818,6.2904,1.2693
3.4289,3.4732,5.3483,9.3505,4.6659,4.3864,2.1091,6.2021,3.9416,6.927,7.4466,9.6451,5.3889,9.9457,2.7474,2.2059,4.9759,6.0455,5.9953,6.8778,3.2481,7.7821,2.3368,9.0985,5.7055,5.459,3.9484,5.9532
6.9844,6.1518,2.5047,7.4813,7.5095,4.3864,2.1091,7.266,4.8074,5.8459,8.2099,2.3912,7.2407,3.0886,4.8093,4.0158,7.115,4.9759,7.8645,4.2111,4.2721,1.0,4.5954,7.9953,5.7055,6.7818,6.2904,7.1241
6.0956,4.3661,5.3483,4.6776,7.5095,4.3864,4.5782,6.2021,6.539,2.6027,4.3931,7.5725,4.463,6.5171,7.9021,4.0158,7.115,6.0455,4.1262,5.9889,5.2962,5.9964,5.7247,6.8922,3.6501,4.1362,5.1194,7.1241
8.7622,2.5804,5.3483,3.743,7.5095,4.3864,4.5782,6.2021,7.4048,3.6838,7.4466,3.4275,3.537,1.0,6.8711,5.8258,6.0455,6.0455,5.9953,8.6556,8.3684,7.7821,5.7247,2.4796,4.6778,5.459,5.1194,3.6112
4.3178,7.9375,4.4005,5.6121,4.6659,2.1136,4.5782,6.2021,4.8074,8.0081,8.2099,5.5,9.0926,6.5171,2.7474,6.7308,3.9064,3.9064,5.9953,3.3222,5.2962,6.8893,4.5954,9.0985,3.6501,5.459,7.4614,1.2693
8.7622,6.1518,5.3483,4.6776,2.7701,5.5227,6.2243,1.9468,6.539,5.8459,8.9733,4.4637,7.2407,1.9457,4.8093,6.7308,4.9759,3.9064,3.1916,6.8778,7.3444,4.2107,4.5954,5.789,6.7333,4.1362,7.4614,3.6112
5.059,3.6822,5.523,1.6016,5.9896,3.8367,3.5825,9.6768,10.0,8.5806,4.1537,5.395,8.5127,3.1672,4.575,3.0745,8.1074,6.0714,6.3578,4.5801,3.471,7.0004,5.5519,6.3461,5.0416,5.5739,3.9823,6.9235
2.54,3.4732,6.2962,4.6776,9.4052,6.6591,4.5782,8.3298,10.0,6.927,6.6832,6.5363,4.463,3.0886,4.8093,3.1109,3.9064,4.9759,5.0607,4.2111,7.3444,7.7821,4.5954,5.789,4.6778,5.459,2.7775,4.7822
6.0956,7.9375,7.2441,5.6121,2.7701,5.5227,7.0473,6.2021,1.0,3.6838,9.7366,5.5,5.3889,3.0886,6.8711,6.7308,6.0455,2.8369,3.1916,5.1,3.2481,6.8893,7.9833,5.789,3.6501,5.459,6.2904,4.7822
5.2067,8.8304,7.2441,7.4813,3.718,3.25,5.4012,6.2021,3.0758,4.7649,6.6832,4.4637,7.2407,8.8029,3.7784,8.5407,2.8369,4.9759,4.1262,2.4333,4.2721,5.9964,5.7247,6.8922,5.7055,6.7818,6.2904,2.4402
6.9844,6.1518,5.3483,2.8084,8.4573,5.5227,3.7551,3.0106,8.2706,8.0081,8.2099,4.4637,5.3889,3.0886,5.8402,4.9208,3.9064,3.9064,5.0607,5.1,1.0,5.9964,6.8541,6.8922,4.6778,6.7818,6.2904,4.7822
6.0956,7.0446,6.2962,2.8084,5.6137,5.5227,3.7551,6.2021,5.6732,4.7649,5.9198,7.5725,7.2407,4.2314,2.7474,7.6357,6.0455,4.9759,4.1262,5.1,4.2721,8.675,4.5954,5.789,3.6501,5.459,6.2904,4.7822
9.6511,4.3661,6.2962,1.8738,6.5616,4.3864,6.2243,6.2021,8.2706,6.927,8.2099,4.4637,7.2407,4.2314,3.7784,4.9208,2.8369,1.7674,6.9299,2.4333,3.2481,5.9964,3.4661,7.9953,5.7055,6.7818,3.9484,7.1241
3.4289,6.1518,8.1919,6.5467,5.6137,2.1136,7.0473,7.266,3.9416,2.6027,7.4466,4.4637,3.537,6.5171,7.9021,7.6357,3.9064,6.0455,1.3224,6.8778,7.3444,7.7821,5.7247,4.6859,4.6778,5.459,6.2904,1.2693
3.1933,4.5037,3.0465,4.9654,6.0841,5.7663,3.3191,6.0924,6.2612,7.6893,6.7471,4.3175,5.4049,7.6794,3.3654,2.9669,7.1413,9.6978,5.0463,7.6718,9.2042,8.1876,5.3145,6.2374,2.536,7.356,2.6977,2.0313
4.3178,1.0,1.5569,6.5467,8.4573,5.5227,3.7551,7.266,7.4048,9.0892,4.3931,9.6451,4.463,5.3743,3.7784,4.0158,9.254,3.9064,5.9953,6.8778,7.3444,6.8893,4.5954,6.8922,3.6501,5.459,3.9484,4.7822
6.9844,7.9375,5.3483,2.8084,4.6659,2.1136,4.5782,7.266,3.0758,4.7649,8.2099,5.5,2.6111,7.66,7.9021,5.8258,7.115,4.9759,5.0607,5.1,4.2721,3.3179,3.4661,9.0985,4.6778,6.7818,8.6323,4.7822
5.2067,5.2589,5.3483,6.5467,8.4573,5.5227,7.8704,5.1383,3.9416,8.0081,3.6298,6.5363,4.463,6.5171,4.8093,5.8258,3.9064,0.6979,8.7991,3.3222,5.2962,5.1036,4.5954,4.6859,7.7611,2.8135,6.2904,7.1241
1.6511,7.0446,8.1919,5.6121,4.6659,7.7955,7.0473,4.0745,3.0758,4.7649,6.6832,8.6088,3.537,7.66,5.8402,3.1109,6.0455,4.9759,5.9953,4.2111,8.3684,7.7821,5.7247,5.789,4.6778,5.459,1.0,3.6112
7.8733,7.0446,5.3483,8.4159,1.0,2.1136,4.5782,7.266,7.4048,6.927,7.4466,5.5,6.3148,7.66,3.7784,3.1109,6.0455,2.8369,4.1262,4.2111,3.2481,6.8893,5.7247,6.8922,5.7055,5.459,6.2904,3.6112
6.9844,4.3661,5.3483,3.743,5.6137,4.3864,7.0473,3.0106,3.9416,4.7649,4.3931,7.5725,3.537,1.9457,9.9639,9.4457,4.9759,4.9759,6.9299,5.9889,6.3203,5.1036,9.1126,5.789,4.6778,4.1362,5.1194,3.6112
6.0956,6.1518,8.1919,5.6121,7.5095,7.7955,4.5782,4.0745,8.2706,5.8459,7.4466,2.3912,3.537,4.2314,4.8093,5.8258,1.7674,2.8369,5.9953,5.1,5.2962,5.1036,4.5954,3.5827,6.7333,6.7818,6.2904,5.9532
6.9844,7.0446,6.2962,2.8084,4.6659,4.3864,3.7551,5.1383,5.6732,6.927,3.6298,7.5725,7.2407,6.5171,1.7165,8.5407,2.8369,8.1845,5.9953,4.2111,6.3203,8.675,4.5954,7.9953,1.0,4.1362,3.9484,4.7822
7.8733,5.2589,2.5047,3.743,9.4052,3.25,2.1091,7.266,6.539,4.7649,7.4466,3.4275,5.3889,5.3743,7.9021,6.7308,2.8369,6.0455,5.9953,5.1,6.3203,8.675,1.0,6.8922,5.7055,5.459,6.2904,2.4402
3.4289,0.7946,2.5047,8.4159,6.5616,3.25,4.5782,6.2021,7.4048,6.927,6.6832,4.4637,6.3148,3.0886,5.8402,3.1109,8.1845,6.0455,5.9953,9.5444,8.3684,8.675,6.8541,4.6859,3.6501,6.7818,2.7775,1.2693
6.0956,1.6875,7.2441,7.4813,3.718,6.6591,9.5165,4.0745,4.8074,4.7649,2.8664,6.5363,4.463,3.0886,3.7784,6.7308,4.9759,6.0455,6.9299,7.7667,5.2962,4.2107,9.1126,6.8922,4.6778,6.7818,3.9484,3.6112
7.8733,7.0446,8.1919,6.5467,4.6659,6.6591,3.7551,4.0745,5.6732,4.7649,8.9733,7.5725,4.463,5.3743,5.8402,4.0158,3.9064,1.7674,4.1262,3.3222,3.2481,5.1036,4.5954,4.6859,5.7055,6.7818,9.8033,4.7822
6.0956,7.0446,4.4005,4.6776,3.718,4.3864,2.9321,4.0745,8.2706,4.7649,7.4466,3.4275,8.1667,7.66,3.7784,8.5407,2.8369,3.9064,5.9953,5.9889,6.3203,5.1036,2.3368,3.5827,6.7333,8.1045,8.6323,3.6112
6.0956,6.1518,4.4005,5.6121,4.6659,3.25,2.9321,6.2021,9.1364,8.0081,3.6298,4.4637,10.0,1.9457,6.8711,4.9208,4.9759,7.115,2.257,6.8778,6.3203,5.9964,4.5954,5.789,5.7055,5.459,3.9484,5.9532
5.2067,1.6875,2.5047,8.4159,5.6137,4.3864,4.5782,5.1383,6.539,9.0892,5.9198,8.6088,4.463,6.5171,2.7474,3.1109,9.254,6.0455,3.1916,7.7667,7.3444,7.7821,3.4661,6.8922,4.6778,6.7818,2.7775,3.6112
3.1933,4.5037,7.3731,6.8904,7.0196,4.6629,3.3191,3.7397,6.2612,7.6893,5.9261,6.4454,4.4187,8.792,7.4543,2.0497,4.9237,1.0,7.103,7.6718,3.4927,5.1924,7.8459,4.8657,1.0,7.356,6.5005,8.0764
9.6511,5.2589,6.2962,5.6121,4.6659,5.5227,7.0473,5.1383,5.6732,2.6027,2.8664,4.4637,4.463,3.0886,3.7784,6.7308,6.0455,4.9759,5.0607,9.5444,7.3444,6.8893,4.5954,5.789,3.6501,6.7818,5.1194,3.6112
8.7622,7.0446,2.5047,6.5467,6.5616,2.1136,4.5782,4.0745,7.4048,8.0081,5.1565,3.4275,3.537,7.66,5.8402,4.9208,7.115,2.8369,4.1262,6.8778,3.2481,5.1036,4.5954,7.9953,7.7611,4.1362,6.2904,4.7822
4.3178,5.2589,5.3483,9.3505,4.6659,0.9773,3.7551,5.1383,4.8074,8.0081,4.3931,4.4637,8.1667,6.5171,3.7784,6.7308,7.115,4.9759,4.1262,7.7667,4.2721,5.9964,3.4661,6.8922,6.7333,6.7818,6.2904,3.6112
4.3178,2.5804,5.3483,7.4813,6.5616,4.3864,5.4012,7.266,7.4048,5.8459,5.9198,4.4637,7.2407,1.9457,5.8402,4.0158,3.9064,6.0455,3.1916,9.5444,7.3444,7.7821,5.7247,5.789,3.6501,5.459,3.9484,3.6112
3.4289,7.0446,7.2441,4.6776,2.7701,4.3864,2.9321,6.2021,3.0758,6.927,8.9733,5.5,5.3889,5.3743,8.933,7.6357,2.8369,6.0455,6.9299,3.3222,5.2962,5.9964,5.7247,6.8922,4.6778,4.1362,5.1194,5.9532
6.0956,7.9375,6.2962,5.6121,3.718,3.25,4.5782,5.1383,6.539,5.8459,6.6832,3.4275,5.3889,6.5171,4.8093,6.7308,6.0455,6.0455,5.0607,3.3222,3.2481,7.7821,5.7247,9.0985,5.7055,5.459,5.1194,1.2693
7.8733,5.2589,4.4005,5.6121,4.6659,7.7955,5.4012,7.266,5.6732,10.0,3.6298,9.6451,6.3148,3.0886,6.8711,4.9208,3.9064,0.6979,1.3224,5.9889,5.2962,1.0,5.7247,7.9953,5.7055,6.7818,6.2904,4.7822
6.9844,4.3661,5.3483,4.6776,8.4573,4.3864,3.7551,5.1383,3.9416,4.7649,9.7366,5.5,4.463,1.9457,5.8402,7.6357,1.7674,7.115,5.9953,5.9889,4.2721,7.7821,9.1126,5.789,6.7333,4.1362,1.0,3.6112
6.9844,5.2589,7.2441,2.8084,3.718,4.3864,2.9321,5.1383,6.539,9.0892,8.2099,6.5363,3.537,7.66,5.8402,4.9208,3.9064,3.9064,6.9299,4.2111,6.3203,4.2107,5.7247,7.9953,6.7333,6.7818,3.9484,2.4402
6.9844,7.0446,5.3483,2.8084,6.5616,8.9318,7.8704,4.0745,3.9416,4.7649,3.6298,1.3549,7.2407,1.0,7.9021,8.5407,6.0455,3.9064,6.9299,5.1,5.2962,3.3179,6.8541,9.0985,6.7333,6.7818,3.9484,2.4402
5.2067,7.9375,5.3483,1.8738,7.5095,5.5227,2.9321,4.0745,5.6732,3.6838,5.9198,2.3912,5.3889,5.3743,5.8402,4.9208,8.1845,8.1845,5.9953,7.7667,8.3684,3.3179,5.7247,5.789,6.7333,5.459,3.9484,4.7822
5.2067,4.3661,6.2962,5.6121,5.6137,7.7955,5.4012,4.0745,3.9416,3.6838,8.2099,4.4637,5.3889,3.0886,4.8093,8.5407,3.9064,1.7674,5.9953,9.5444,5.2962,6.8893,9.1126,6.8922,5.7055,2.8135,2.7775,3.6112
6.0956,7.0446,4.4005,5.6121,4.6659,6.6591,9.5165,6.2021,1.0,3.6838,4.3931,5.5,2.6111,8.8029,8.933,3.1109,6.0455,4.9759,6.9299,4.2111,3.2481,5.9964,5.7247,7.9953,5.7055,5.459,5.1194,4.7822
7.8733,7.9375,5.3483,1.8738,6.5616,7.7955,4.5782,3.0106,4.8074,4.7649,6.6832,6.5363,6.3148,4.2314,5.8402,4.9208,4.9759,4.9759,5.0607,5.1,3.2481,4.2107,5.7247,4.6859,8.7888,6.7818,5.1194,5.9532
1.6511,5.2589,7.2441,3.743,2.7701,6.6591,7.0473,3.0106,4.8074,5.8459,8.2099,8.6088,5.3889,6.5171,6.8711,5.8258,2.8369,4.9759,5.9953,5.9889,4.2721,4.2107,9.1126,6.8922,5.7055,1.0,6.2904,5.9532
3.4289,5.2589,5.3483,2.8084,6.5616,6.6591,8.6934,7.266,5.6732,5.8459,5.1565,8.6088,6.3148,4.2314,4.8093,1.0,7.115,1.7674,8.7991,4.2111,3.2481,1.0,7.9833,4.6859,9.8165,4.1362,6.2904,5.9532
6.9844,3.4732,5.3483,4.6776,8.4573,4.3864,6.2243,7.266,3.0758,5.8459,5.1565,4.4637,3.537,0.8029,5.8402,6.7308,8.1845,4.9759,4.1262,9.5444,9.3925,5.1036,7.9833,4.6859,1.0,4.1362,5.1194,4.7822
8.7622,2.5804,6.2962,3.743,6.5616,6.6591,7.0473,4.0745,9.1364,9.0892,5.1565,4.4637,5.3889,5.3743,3.7784,4.0158,1.7674,3.9064,3.1916,7.7667,6.3203,6.8893,5.7247,4.6859,5.7055,4.1362,6.2904,3.6112
6.0956,0.7946,6.2962,8.4159,3.718,4.3864,1.0,6.2021,8.2706,5.8459,8.2099,6.5363,2.6111,6.5171,4.8093,4.0158,7.115,6.0455,6.9299,5.9889,4.2721,6.8893,7.9833,6.8922,3.6501,5.459,2.7775,5.9532
5.2067,7.0446,4.4005,8.4159,6.5616,2.1136,6.2243,7.266,5.6732,2.6027,3.6298,8.6088,6.3148,5.3743,6.8711,6.7308,2.8369,7.115,3.1916,3.3222,3.2481,7.7821,5.7247,6.8922,4.6778,5.459,6.2904,3.6112
7.8733,6.1518,6.2962,7.4813,8.4573,4.3864,5.4012,8.3298,6.539,6.927,4.3931,4.4637,2.6111,4.2314,6.8711,5.8258,4.9759,0.6979,3.1916,4.2111,1.0,5.1036,4.5954,7.9953,7.7611,4.1362,8.6323,3.6112
5.2067,3.4732,2.5047,6.5467,5.6137,5.5227,4.5782,6.2021,7.4048,6.927,5.9198,7.5725,6.3148,3.0886,5.8402,4.9208,2.8369,4.9759,4.1262,9.5444,5.2962,6.8893,6.8541,5.789,6.7333,2.8135,5.1194,3.6112
7.8733,6.1518,8.1919,4.6776,4.6659,4.3864,3.7551,9.3936,8.2706,8.0081,5.1565,5.5,3.537,5.3743,5.8402,4.9208,4.9759,1.7674,4.1262,3.3222,3.2481,1.0,5.7247,7.9953,5.7055,6.7818,8.6323,4.7822
5.2067,1.6875,7.2441,7.4813,4.6659,5.5227,5.4012,5.1383,3.9416,5.8459,4.3931,8.6088,3.537,0.8029,9.9639,8.5407,3.9064,4.9759,5.9953,6.8778,6.3203,7.7821,6.8541,7.9953,4.6778,6.7818,2.7775,1.0
6.9844,7.0446,6.2962,4.6776,1.0,6.6591,7.0473,4.0745,3.0758,4.7649,5.1565,3.4275,5.3889,5.3743,8.933,9.4457,4.9759,4.9759,5.0607,5.1,3.2481,5.1036,4.5954,7.9953,6.7333,6.7818,6.2904,3.6112
5.2067,7.0446,8.1919,3.743,1.8223,8.9318,8.6934,5.1383,1.0,3.6838,2.8664,8.6088,3.537,1.9457,5.8402,6.7308,7.115,6.0455,8.7991,5.1,3.2481,3.3179,5.7247,7.9953,6.7333,5.459,5.1194,7.1241
6.0956,6.1518,4.4005,6.5467,3.718,5.5227,6.2243,5.1383,7.4048,9.0892,3.6298,5.5,7.2407,8.8029,7.9021,3.1109,6.0455,1.7674,4.1262,2.4333,1.0,4.2107,4.5954,7.9953,7.7611,5.459,3.9484,8.2951
4.3178,8.8304,6.2962,4.6776,3.718,3.25,6.2243,6.2021,3.9416,5.8459,8.9733,5.5,4.463,6.5171,6.8711,5.8258,2.8369,6.0455,4.1262,4.2111,1.0,3.3179,4.5954,6.8922,7.7611,6.7818,8.6323,4.7822
9.6511,7.9375,6.2962,6.5467,6.5616,6.6591,1.0,3.0106,5.6732,3.6838,5.1565,3.4275,7.2407,5.3743,3.7784,6.7308,2.8369,4.9759,5.0607,6.8778,4.2721,6.8893,4.5954,4.6859,1.0,8.1045,6.2904,7.1241
4.3178,4.3661,4.4005,5.6121,9.4052,7.7955,7.0473,7.266,5.6732,3.6838,2.8664,3.4275,1.6852,5.3743,5.8402,7.6357,7.115,3.9064,4.1262,8.6556,5.2962,5.9964,4.5954,4.6859,6.7333,5.459,6.2904,4.7822
6.0956,6.1518,6.2962,3.743,1.0,4.3864,2.9321,6.2021,8.2706,5.8459,9.7366,4.4637,6.3148,5.3743,3.7784,4.9208,7.115,4.9759,5.0607,5.9889,1.0,4.2107,9.1126,7.9953,6.7333,6.7818,2.7775,4.7822
6.0956,7.0446,5.3483,6.5467,4.6659,7.7955,4.5782,7.266,4.8074,5.8459,8.9733,5.5,2.6111,4.2314,10.0,6.7308,2.8369,1.7674,2.257,3.3222,1.0,5.1036,5.7247,6.8922,6.7333,8.1045,7.4614,2.4402
4.3178,7.0446,2.5047,2.8084,7.5095,4.3864,4.5782,5.1383,3.0758,4.7649,7.4466,6.5363,5.3889,3.0886,6.8711,7.6357,8.1845,2.8369,7.8645,6.8778,6.3203,5.1036,4.5954,4.6859,1.0,6.7818,6.2904,8.2951
5.2067,7.9375,6.2962,5.6121,8.4573,5.5227,2.9321,5.1383,3.9416,3.6838,5.9198,3.4275,7.2407,3.0886,6.8711,9.4457,1.7674,8.1845,2.257,5.9889,3.2481,5.9964,7.9833,6.8922,5.7055,5.459,7.4614,1.2693
6.0956,6.1518,2.5047,6.5467,8.4573,4.3864,4.5782,6.2021,5.6732,2.6027,8.9733,6.5363,3.537,6.5171,4.8093,3.1109,7.115,2.8369,5.0607,6.8778,8.3684,4.2107,3.4661,2.4796,6.7333,5.459,7.4614,5.9532
4.3178,4.3661,3.4526,5.6121,2.7701,0.9773,5.4012,8.3298,8.2706,4.7649,8.2099,9.6451,3.537,7.66,4.8093,4.9208,7.115,3.9064,4.1262,6.8778,4.2721,5.9964,5.7247,7.9953,3.6501,5.459,3.9484,7.1241
6.9844,6.1518,6.2962,8.4159,5.6137,6.6591,4.5782,8.3298,8.2706,5.8459,3.6298,1.3549,7.2407,6.5171,1.7165,7.6357,2.8369,2.8369,4.1262,4.2111,1.0,3.3179,6.8541,5.789,7.7611,6.7818,8.6323,3.6112
5.1469,4.5037,1.9648,7.853,6.0841,3.5594,6.0847,2.5634,7.1965,7.6893,5.1051,4.3175,6.3912,3.229,5.4098,2.9669,7.1413,7.4346,7.103,7.6718,5.7773,8.1876,4.0488,3.494,1.0,7.356,5.2329,8.0764
4.3178,3.4732,4.4005,5.6121,7.5095,7.7955,7.8704,7.266,7.4048,8.0081,3.6298,3.4275,4.463,5.3743,3.7784,5.8258,4.9759,6.0455,5.0607,4.2111,1.0,4.2107,5.7247,5.789,7.7611,5.459,7.4614,5.9532
5.2067,7.9375,6.2962,4.6776,6.5616,4.3864,2.9321,6.2021,4.8074,2.6027,5.9198,4.4637,7.2407,4.2314,2.7474,7.6357,6.0455,8.1845,4.1262,6.8778,6.3203,7.7821,5.7247,6.8922,3.6501,5.459,6.2904,1.2693
7.8733,7.0446,5.3483,8.4159,2.7701,5.5227,2.1091,7.266,7.4048,5.8459,7.4466,3.4275,4.463,7.66,5.8402,5.8258,6.0455,2.8369,1.0,5.9889,5.2962,4.2107,3.4661,5.789,7.7611,4.1362,8.6323,4.7822
2.54,6.1518,4.4005,7.4813,2.7701,3.25,6.2243,9.3936,6.539,8.0081,6.6832,8.6088,8.1667,5.3743,4.8093,2.2059,3.9064,3.9064,4.1262,5.1,4.2721,6.8893,4.5954,9.0985,4.6778,5.459,3.9484,4.7822
6.0956,8.8304,4.4005,4.6776,3.718,4.3864,4.5782,5.1383,4.8074,8.0081,5.9198,3.4275,9.0926,6.5171,2.7474,7.6357,7.115,6.0455,2.257,4.2111,3.2481,5.9964,2.3368,3.5827,7.7611,5.459,7.4614,8.2951
5.2067,7.0446,6.2962,2.8084,5.6137,5.5227,2.9321,9.3936,6.539,6.927,6.6832,6.5363,6.3148,6.5171,9.9639,3.1109,4.9759,4.9759,1.3224,2.4333,1.0,5.1036,3.4661,9.0985,5.7055,5.459,6.2904,7.1241
6.0956,2.5804,6.2962,1.8738,6.5616,6.6591,5.4012,5.1383,8.2706,8.0081,5.9198,4.4637,3.537,6.5171,4.8093,6.7308,4.9759,3.9064,5.9953,5.9889,5.2962,1.0,7.9833,4.6859,6.7333,5.459,7.4614,4.7822
4.3178,7.0446,6.2962,3.743,3.718,6.6591,2.9321,9.3936,6.539,5.8459,6.6832,6.5363,5.3889,7.66,7.9021,4.9208,3.9064,0.6979,4.1262,5.9889,3.2481,5.9964,6.8541,7.9953,6.7333,4.1362,6.2904,2.4402
3.4289,0.7946,3.4526,5.6121,5.6137,5.5227,4.5782,10.0,9.1364,10.0,5.9198,6.5363,8.1667,3.0886,3.7784,3.1109,7.115,3.9064,2.257,7.7667,6.3203,7.7821,9.1126,3.5827,3.6501,5.459,5.1194,2.4402
5.2067,7.9375,3.4526,4.6776,3.718,4.3864,6.2243,3.0106,4.8074,5.8459,8.2099,5.5,8.1667,7.66,7.9021,6.7308,2.8369,1.7674,6.9299,3.3222,1.0,3.3179,7.9833,5.789,6.7333,5.459,7.4614,5.9532
3.4289,4.3661,4.4005,6.5467,5.6137,7.7955,7.0473,6.2021,3.9416,5.8459,3.6298,8.6088,3.537,6.5171,2.7474,3.1109,7.115,6.0455,6.9299,7.7667,7.3444,5.9964,7.9833,2.4796,8.7888,6.7818,2.7775,1.2693
6.9844,7.0446,4.4005,4.6776,4.6659,5.5227,5.4012,7.266,4.8074,3.6838,5.1565,1.3549,6.3148,4.2314,5.8402,6.7308,8.1845,6.0455,5.9953,5.1,9.3925,7.7821,6.8541,2.4796,3.6501,5.459,5.1194,2.4402
3.5,6.78,8.35714,8.23684,4.7381,5.85294,6.97826,5.88095,4.28261,6.92857,3.12963,6.32353,4.97368,4.94444,1.92105,7.97619,6.16667,5.92105,5.40476,3.67391,7.07764,4.36699,8.95342,3.20186,8.33673,3.93537,4.7381,3.10714
3.4289,5.2589,6.2962,5.6121,2.7701,5.5227,6.2243,6.2021,3.0758,1.5216,7.4466,5.5,7.2407,5.3743,8.933,7.6357,6.0455,6.0455,5.0607,4.2111,5.2962,5.9964,9.1126,7.9953,4.6778,4.1362,2.7775,3.6112
